Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare
2022,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,1215,197.38
2022,1,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",801,2864,164.21
2022,1,30977,30198,"Chicago, IL","Pittsburgh, PA",413,456,160.62
2022,1,30977,30325,"Chicago, IL","Denver, CO",895,2844,160.88
2022,1,30977,30436,"Chicago, IL","Tucson, AZ",1440,393,258.23
2022,1,30994,31295,"Charleston, SC","Detroit, MI",667,177,214.59
2022,1,30994,31453,"Charleston, SC","Houston, TX",928,184,242.51
2022,1,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",666,1321,141.75
2022,1,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",489,342,168.93
2022,1,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",2206,283,254.08
2022,1,30994,34100,"Charleston, SC","Philadelphia, PA",550,214,244.59
2022,1,30849,31650,"Bozeman, MT","Minneapolis/St. Paul, MN",874,201,213.62
2022,1,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",1902,353,294.95
2022,1,30977,34614,"Chicago, IL","Salt Lake City, UT",1259,924,277.77
2022,1,30977,34685,"Chicago, IL","Savannah, GA",773,303,230.41
2022,1,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",1050,623,230.02
2022,1,30994,30194,"Charleston, SC","Dallas/Fort Worth, TX",987,273,248.05
2022,1,30994,30325,"Charleston, SC","Denver, CO",1449,241,250.33
2022,1,30994,30693,"Charleston, SC","Nashville, TN",439,214,163.89
2022,1,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",472,674,166.76
2022,1,30994,30977,"Charleston, SC","Chicago, IL",760,365,210.02
2022,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",717,252,165.45
2022,1,30977,33851,"Chicago, IL","Oklahoma City, OK",693,204,192.52
2022,1,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",1143,593,244.21
2022,1,30977,34057,"Chicago, IL","Portland, OR",1751,498,254.13
2022,1,30977,34100,"Chicago, IL","Philadelphia, PA",678,1198,174.48
2022,1,30977,34262,"Chicago, IL","Palm Springs, CA",1657,403,337.18
2022,1,30977,34492,"Chicago, IL","Raleigh/Durham, NC",646,771,167.42
2022,1,30977,34524,"Chicago, IL","Richmond, VA",642,242,175.52
2022,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,279,228.92
2022,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,2389,197.84
2022,1,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,227,201.93
2022,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,278,206.38
2022,1,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,172,185.87
2022,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,557,196.33
2022,1,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,897,293.82
2022,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,234,151.26
2022,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",773,5357,144.77
2022,1,30977,31714,"Chicago, IL","Fort Myers, FL",1120,2875,223.68
2022,1,30977,32211,"Chicago, IL","Las Vegas, NV",1521,3042,202.37
2022,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,2177,256.74
2022,1,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,5129,179.46
2022,1,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,4657,226.11
2022,1,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,4763,193.97
2022,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,2371,307.22
2022,1,30977,31123,"Chicago, IL","St. Louis, MO",258,466,160.08
2022,1,30977,31135,"Chicago, IL","Myrtle Beach, SC",753,196,155.83
2022,1,30977,31136,"Chicago, IL","Jacksonville, FL",864,483,232.39
2022,1,30977,31295,"Chicago, IL","Detroit, MI",235,578,161.58
2022,1,30977,31453,"Chicago, IL","Houston, TX",945,2183,170.47
2022,1,30977,31454,"Chicago, IL","Orlando, FL",1005,4224,188.39
2022,1,30977,31624,"Chicago, IL","Key West, FL",1251,221,314.47
2022,1,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,1351,145.37
2022,1,30977,30466,"Chicago, IL","Phoenix, AZ",1444,3933,226.18
2022,1,30977,30529,"Chicago, IL","Hartford, CT",783,323,201.5
2022,1,30977,30559,"Chicago, IL","Seattle, WA",1733,1146,184.08
2022,1,30977,30615,"Chicago, IL","El Paso, TX",1237,184,283.32
2022,1,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",343,557,162.67
2022,1,30977,30693,"Chicago, IL","Nashville, TN",409,1043,156.18
2022,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",621,2566,158.19
2022,1,30977,31066,"Chicago, IL","Columbus, OH",296,466,170.13
2022,1,30713,33570,"Boise, ID","San Diego, CA",749,299,198.21
2022,1,30713,34057,"Boise, ID","Portland, OR",344,345,170.42
2022,1,30713,34614,"Boise, ID","Salt Lake City, UT",290,180,231.99
2022,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",1562,1214,199.94
2022,1,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",496,478,149.33
2022,1,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",1754,1399,264.25
2022,1,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",2300,1059,304.28
2022,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",2496,764,238.81
2022,1,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",2218,259,247.03
2022,1,30792,33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",1053,553,170.68
2022,1,30849,30325,"Bozeman, MT","Denver, CO",524,307,150.0
2022,1,30849,30466,"Bozeman, MT","Phoenix, AZ",861,196,181.3
2022,1,30849,30559,"Bozeman, MT","Seattle, WA",543,182,214.81
2022,1,30849,30977,"Bozeman, MT","Chicago, IL",1198,171,277.29
2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,856,178.37
2022,1,30713,33192,"Boise, ID","Sacramento, CA",437,248,148.7
2022,1,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",266,188,176.62
2022,1,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",296,223,158.44
2022,1,30792,30977,"Buffalo, NY","Chicago, IL",473,181,150.57
2022,1,30792,31454,"Buffalo, NY","Orlando, FL",1011,935,168.91
2022,1,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",326,617,172.13
2022,1,30792,31714,"Buffalo, NY","Fort Myers, FL",1144,353,153.07
2022,1,30792,32211,"Buffalo, NY","Las Vegas, NV",1986,181,266.14
2022,1,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",1185,622,170.19
2022,1,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,1727,222.78
2022,1,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,237,274.16
2022,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,945,158.4
2022,1,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,842,160.92
2022,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,348,149.6
2022,1,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,801,365.62
2022,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,343,192.74
2022,1,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",1240,540,232.36
2022,1,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2187,296,298.67
2022,1,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,1165,160.8
2022,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,636,257.23
2022,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",927,793,130.15
2022,1,30647,33495,"Cleveland, OH (Metropolitan Area)","New Orleans, LA",917,167,183.32
2022,1,30666,32211,"Bellingham, WA","Las Vegas, NV",954,173,106.29
2022,1,30693,30198,"Nashville, TN","Pittsburgh, PA",462,221,162.52
2022,1,30693,30466,"Nashville, TN","Phoenix, AZ",1449,732,275.29
2022,1,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",1124,631,170.55
2022,1,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",209,2101,115.11
2022,1,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",1271,2440,243.61
2022,1,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,1142,269.54
2022,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,330,203.68
2022,1,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,1714,297.78
2022,1,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",1025,1071,153.13
2022,1,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,771,176.23
2022,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,277,205.98
2022,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,304,219.42
2022,1,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",756,234,140.73
2022,1,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,634,194.15
2022,1,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",632,698,155.74
2022,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",1609,800,245.38
2022,1,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,4452,203.1
2022,1,30721,31624,"Boston, MA (Metropolitan Area)","Key West, FL",1396,220,319.1
2022,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,359,138.16
2022,1,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",942,746,182.95
2022,1,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,173,140.41
2022,1,30721,30849,"Boston, MA (Metropolitan Area)","Bozeman, MT",1991,163,336.19
2022,1,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,3217,125.28
2022,1,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",867,1903,138.07
2022,1,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",836,522,180.16
2022,1,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",737,1024,149.95
2022,1,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,374,195.84
2022,1,30599,30325,"Birmingham, AL","Denver, CO",1083,251,236.87
2022,1,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",682,268,211.42
2022,1,30599,30977,"Birmingham, AL","Chicago, IL",583,208,181.81
2022,1,30599,31453,"Birmingham, AL","Houston, TX",570,262,202.6
2022,1,30599,31454,"Birmingham, AL","Orlando, FL",479,346,195.95
2022,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",902,262,230.64
2022,1,30599,32211,"Birmingham, AL","Las Vegas, NV",1618,186,284.96
2022,1,30713,30466,"Boise, ID","Phoenix, AZ",749,555,179.66
2022,1,30713,30559,"Boise, ID","Seattle, WA",399,678,138.49
2022,1,30713,31454,"Boise, ID","Orlando, FL",2194,167,318.03
2022,1,30713,31884,"Boise, ID","Spokane, WA",287,225,147.11
2022,1,30713,32211,"Boise, ID","Las Vegas, NV",519,394,170.03
2022,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",523,495,157.12
2022,1,30559,33195,"Seattle, WA","Tampa, FL (Metropolitan Area)",2520,487,270.8
2022,1,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",1394,174,149.76
2022,1,30693,33495,"Nashville, TN","New Orleans, LA",471,367,173.83
2022,1,30693,33570,"Nashville, TN","San Diego, CA",1751,333,306.24
2022,1,30693,34100,"Nashville, TN","Philadelphia, PA",675,608,180.38
2022,1,30693,34492,"Nashville, TN","Raleigh/Durham, NC",442,434,165.52
2022,1,30693,34614,"Nashville, TN","Salt Lake City, UT",1404,331,295.03
2022,1,30693,34986,"Nashville, TN","Sarasota/Bradenton, FL",648,244,147.71
2022,1,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",1282,177,303.06
2022,1,30713,30325,"Boise, ID","Denver, CO",649,324,177.42
2022,1,30693,30559,"Nashville, TN","Seattle, WA",1978,424,237.27
2022,1,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",587,1186,172.02
2022,1,30693,31454,"Nashville, TN","Orlando, FL",616,1195,184.57
2022,1,30693,31703,"Nashville, TN","New York City, NY (Metropolitan Area)",803,2009,145.69
2022,1,30693,32457,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,489,286.02
2022,1,30693,33192,"Nashville, TN","Sacramento, CA",1917,196,295.4
2022,1,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,837,177.17
2022,1,30693,33214,"Nashville, TN","San Antonio, TX",822,242,225.24
2022,1,30466,30198,"Phoenix, AZ","Pittsburgh, PA",1814,440,228.7
2022,1,30466,30559,"Phoenix, AZ","Seattle, WA",1107,3100,181.5
2022,1,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",1999,1403,302.42
2022,1,30466,30928,"Phoenix, AZ","Wichita, KS",870,186,183.43
2022,1,30466,31123,"Phoenix, AZ","St. Louis, MO",1262,775,232.32
2022,1,30466,31775,"Phoenix, AZ","Sioux Falls, SD",1081,506,153.7
2022,1,30466,31884,"Phoenix, AZ","Spokane, WA",1034,508,214.8
2022,1,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",668,3115,147.07
2022,1,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",448,235,158.06
2022,1,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,372,155.33
2022,1,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,287,255.7
2022,1,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,1363,140.55
2022,1,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",657,186,251.78
2022,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",459,829,178.8
2022,1,30431,32467,"Asheville, NC","Miami, FL (Metropolitan Area)",677,219,131.34
2022,1,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",1976,233,303.01
2022,1,30615,32211,"El Paso, TX","Las Vegas, NV",583,357,158.86
2022,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,475,181.2
2022,1,30615,33214,"El Paso, TX","San Antonio, TX",496,266,164.87
2022,1,30620,30466,"Billings, MT","Phoenix, AZ",878,176,183.1
2022,1,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",1094,269,134.06
2022,1,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",1023,368,283.28
2022,1,30647,30325,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,540,173.97
2022,1,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",1754,704,177.82
2022,1,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",661,165,253.57
2022,1,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,167,332.47
2022,1,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,201,162.49
2022,1,30615,30466,"El Paso, TX","Phoenix, AZ",347,245,157.32
2022,1,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,182,311.08
2022,1,30615,31453,"El Paso, TX","Houston, TX",677,400,192.13
2022,1,30615,31454,"El Paso, TX","Orlando, FL",1516,191,245.29
2022,1,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,171,312.09
2022,1,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",190,545,159.65
2022,1,30423,30325,"Austin, TX","Denver, CO",775,1403,168.51
2022,1,30423,30466,"Austin, TX","Phoenix, AZ",872,849,214.92
2022,1,30423,30559,"Austin, TX","Seattle, WA",1770,669,227.2
2022,1,30423,30615,"Austin, TX","El Paso, TX",528,318,157.07
2022,1,30423,30693,"Austin, TX","Nashville, TN",756,526,179.68
2022,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",1698,726,206.06
2022,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",1342,1016,240.21
2022,1,30529,33195,"Hartford, CT","Tampa, FL (Metropolitan Area)",1111,677,165.31
2022,1,30529,34027,"Hartford, CT","West Palm Beach/Palm Beach, FL",1133,336,209.8
2022,1,30559,30436,"Seattle, WA","Tucson, AZ",1216,422,194.56
2022,1,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",2335,1015,254.59
2022,1,30559,31123,"Seattle, WA","St. Louis, MO",1709,278,227.13
2022,1,30559,31884,"Seattle, WA","Spokane, WA",224,652,150.73
2022,1,30408,30466,"Appleton, WI","Phoenix, AZ",1463,201,163.25
2022,1,30408,34761,"Appleton, WI","Sanford, FL",1141,180,145.64
2022,1,30466,34614,"Phoenix, AZ","Salt Lake City, UT",507,1600,179.61
2022,1,30466,34653,"Phoenix, AZ","Tulsa, OK",935,254,207.63
2022,1,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",326,401,160.47
2022,1,30529,31454,"Hartford, CT","Orlando, FL",1050,1223,173.68
2022,1,30529,32211,"Hartford, CT","Las Vegas, NV",2297,246,232.21
2022,1,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",2625,204,234.77
2022,1,30529,32467,"Hartford, CT","Miami, FL (Metropolitan Area)",1194,1035,167.47
2022,1,30529,32575,"Hartford, CT","Los Angeles, CA (Metropolitan Area)",2527,387,228.43
2022,1,30466,33192,"Phoenix, AZ","Sacramento, CA",647,1121,166.6
2022,1,30466,33195,"Phoenix, AZ","Tampa, FL (Metropolitan Area)",1788,592,307.14
2022,1,30466,33214,"Phoenix, AZ","San Antonio, TX",843,516,204.4
2022,1,30466,33570,"Phoenix, AZ","San Diego, CA",304,1338,137.93
2022,1,30466,34057,"Phoenix, AZ","Portland, OR",1009,1567,220.32
2022,1,30466,34314,"Phoenix, AZ","Provo, UT",477,228,89.47
2022,1,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",1891,392,275.27
2022,1,30466,34570,"Phoenix, AZ","Reno, NV",601,487,177.1
2022,1,30397,31986,"Atlanta, GA (Metropolitan Area)","Grand Rapids, MI",640,238,217.85
2022,1,30397,32211,"Atlanta, GA (Metropolitan Area)","Las Vegas, NV",1747,2154,238.06
2022,1,30397,32337,"Atlanta, GA (Metropolitan Area)","Indianapolis, IN",432,598,207.26
2022,1,30397,32448,"Atlanta, GA (Metropolitan Area)","Jackson/Vicksburg, MS",341,173,150.48
2022,1,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2139,1061,356.11
2022,1,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",594,4083,147.64
2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",1947,2931,300.33
2022,1,30397,32600,"Atlanta, GA (Metropolitan Area)","Little Rock, AR",453,225,171.64
2022,1,30423,33495,"Austin, TX","New Orleans, LA",444,464,152.27
2022,1,30423,33570,"Austin, TX","San Diego, CA",1164,657,202.08
2022,1,30423,34057,"Austin, TX","Portland, OR",1715,354,228.84
2022,1,30423,34100,"Austin, TX","Philadelphia, PA",1430,313,286.78
2022,1,30423,34492,"Austin, TX","Raleigh/Durham, NC",1162,359,185.97
2022,1,30423,34614,"Austin, TX","Salt Lake City, UT",1086,496,265.91
2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",795,5462,147.5
2022,1,30397,31714,"Atlanta, GA (Metropolitan Area)","Fort Myers, FL",515,542,197.93
2022,1,30423,32337,"Austin, TX","Indianapolis, IN",919,288,184.4
2022,1,30423,32457,"Austin, TX","San Francisco, CA (Metropolitan Area)",1504,1488,228.4
2022,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",1105,1133,155.96
2022,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",1242,2490,169.49
2022,1,30423,33105,"Austin, TX","Cincinnati, OH",958,211,176.92
2022,1,30423,33192,"Austin, TX","Sacramento, CA",1481,238,234.95
2022,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",928,418,191.02
2022,1,30423,33198,"Austin, TX","Kansas City, MO",650,293,169.17
2022,1,30423,30977,"Austin, TX","Chicago, IL",977,1275,187.64
2022,1,30423,31057,"Austin, TX","Charlotte, NC",1032,323,262.47
2022,1,30423,31123,"Austin, TX","St. Louis, MO",721,311,163.54
2022,1,30423,31295,"Austin, TX","Detroit, MI",1149,405,228.61
2022,1,30423,31454,"Austin, TX","Orlando, FL",994,966,180.38
2022,1,30423,31650,"Austin, TX","Minneapolis/St. Paul, MN",1042,446,219.48
2022,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",1559,1994,212.86
2022,1,30423,32211,"Austin, TX","Las Vegas, NV",1090,1230,173.96
2022,1,30325,34524,"Denver, CO","Richmond, VA",1482,224,222.11
2022,1,30325,34570,"Denver, CO","Reno, NV",804,317,198.56
2022,1,30325,34614,"Denver, CO","Salt Lake City, UT",391,1379,133.88
2022,1,30325,34653,"Denver, CO","Tulsa, OK",541,286,157.41
2022,1,30325,34689,"Denver, CO","Santa Barbara, CA",916,214,190.44
